locale	font_size	font_source_path	font_source_sha256	codepoint	character	unicode_name	glyph_advance_px	glyph_width_px_if_available	result
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+89E6	触	CJK UNIFIED IDEOGRAPH-89E6	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8A00	言	CJK UNIFIED IDEOGRAPH-8A00	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8BA1	计	CJK UNIFIED IDEOGRAPH-8BA1	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8BA4	认	CJK UNIFIED IDEOGRAPH-8BA4	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8BBE	设	CJK UNIFIED IDEOGRAPH-8BBE	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8BD1	译	CJK UNIFIED IDEOGRAPH-8BD1	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8BE5	该	CJK UNIFIED IDEOGRAPH-8BE5	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8BED	语	CJK UNIFIED IDEOGRAPH-8BED	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8BF7	请	CJK UNIFIED IDEOGRAPH-8BF7	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8C37	谷	CJK UNIFIED IDEOGRAPH-8C37	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8F91	辑	CJK UNIFIED IDEOGRAPH-8F91	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8F93	输	CJK UNIFIED IDEOGRAPH-8F93	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8FD0	运	CJK UNIFIED IDEOGRAPH-8FD0	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8FD4	返	CJK UNIFIED IDEOGRAPH-8FD4	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8FD9	这	CJK UNIFIED IDEOGRAPH-8FD9	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8FDB	进	CJK UNIFIED IDEOGRAPH-8FDB	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8FDC	远	CJK UNIFIED IDEOGRAPH-8FDC	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8FDE	连	CJK UNIFIED IDEOGRAPH-8FDE	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9000	退	CJK UNIFIED IDEOGRAPH-9000	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+901F	速	CJK UNIFIED IDEOGRAPH-901F	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9065	遥	CJK UNIFIED IDEOGRAPH-9065	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+90E8	部	CJK UNIFIED IDEOGRAPH-90E8	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+914D	配	CJK UNIFIED IDEOGRAPH-914D	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+91CD	重	CJK UNIFIED IDEOGRAPH-91CD	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+91CF	量	CJK UNIFIED IDEOGRAPH-91CF	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+94FE	链	CJK UNIFIED IDEOGRAPH-94FE	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+95ED	闭	CJK UNIFIED IDEOGRAPH-95ED	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+95F4	间	CJK UNIFIED IDEOGRAPH-95F4	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9608	阈	CJK UNIFIED IDEOGRAPH-9608	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9664	除	CJK UNIFIED IDEOGRAPH-9664	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9700	需	CJK UNIFIED IDEOGRAPH-9700	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9762	面	CJK UNIFIED IDEOGRAPH-9762	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9875	页	CJK UNIFIED IDEOGRAPH-9875	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9876	顶	CJK UNIFIED IDEOGRAPH-9876	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9A6C	马	CJK UNIFIED IDEOGRAPH-9A6C	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9AD8	高	CJK UNIFIED IDEOGRAPH-9AD8	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9E23	鸣	CJK UNIFIED IDEOGRAPH-9E23	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+9ED8	默	CJK UNIFIED IDEOGRAPH-9ED8	16	16	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+03BC	μ	GREEK SMALL LETTER MU	12	9	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4E0A	上	CJK UNIFIED IDEOGRAPH-4E0A	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4E2A	个	CJK UNIFIED IDEOGRAPH-4E2A	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4E2D	中	CJK UNIFIED IDEOGRAPH-4E2D	24	21	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4E8E	于	CJK UNIFIED IDEOGRAPH-4E8E	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4EAE	亮	CJK UNIFIED IDEOGRAPH-4EAE	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4EF6	件	CJK UNIFIED IDEOGRAPH-4EF6	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4EFD	份	CJK UNIFIED IDEOGRAPH-4EFD	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4F20	传	CJK UNIFIED IDEOGRAPH-4F20	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4F4E	低	CJK UNIFIED IDEOGRAPH-4F4E	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4F7F	使	CJK UNIFIED IDEOGRAPH-4F7F	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4FDD	保	CJK UNIFIED IDEOGRAPH-4FDD	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+4FE1	信	CJK UNIFIED IDEOGRAPH-4FE1	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+503C	值	CJK UNIFIED IDEOGRAPH-503C	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5165	入	CJK UNIFIED IDEOGRAPH-5165	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5173	关	CJK UNIFIED IDEOGRAPH-5173	24	21	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+51C6	准	CJK UNIFIED IDEOGRAPH-51C6	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+51FA	出	CJK UNIFIED IDEOGRAPH-51FA	24	21	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+51FB	击	CJK UNIFIED IDEOGRAPH-51FB	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5206	分	CJK UNIFIED IDEOGRAPH-5206	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5220	删	CJK UNIFIED IDEOGRAPH-5220	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5230	到	CJK UNIFIED IDEOGRAPH-5230	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5236	制	CJK UNIFIED IDEOGRAPH-5236	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5237	刷	CJK UNIFIED IDEOGRAPH-5237	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+524D	前	CJK UNIFIED IDEOGRAPH-524D	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+529F	功	CJK UNIFIED IDEOGRAPH-529F	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+52A8	动	CJK UNIFIED IDEOGRAPH-52A8	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5347	升	CJK UNIFIED IDEOGRAPH-5347	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5355	单	CJK UNIFIED IDEOGRAPH-5355	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+538B	压	CJK UNIFIED IDEOGRAPH-538B	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+53CD	反	CJK UNIFIED IDEOGRAPH-53CD	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+53D1	发	CJK UNIFIED IDEOGRAPH-53D1	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+53E3	口	CJK UNIFIED IDEOGRAPH-53E3	24	19	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+53EA	只	CJK UNIFIED IDEOGRAPH-53EA	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5411	向	CJK UNIFIED IDEOGRAPH-5411	24	21	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5426	否	CJK UNIFIED IDEOGRAPH-5426	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+542F	启	CJK UNIFIED IDEOGRAPH-542F	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5668	器	CJK UNIFIED IDEOGRAPH-5668	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+56DE	回	CJK UNIFIED IDEOGRAPH-56DE	24	21	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+56FA	固	CJK UNIFIED IDEOGRAPH-56FA	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5728	在	CJK UNIFIED IDEOGRAPH-5728	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5747	均	CJK UNIFIED IDEOGRAPH-5747	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+578B	型	CJK UNIFIED IDEOGRAPH-578B	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+57DF	域	CJK UNIFIED IDEOGRAPH-57DF	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5907	备	CJK UNIFIED IDEOGRAPH-5907	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+597D	好	CJK UNIFIED IDEOGRAPH-597D	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5B58	存	CJK UNIFIED IDEOGRAPH-5B58	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5B8C	完	CJK UNIFIED IDEOGRAPH-5B8C	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5BB9	容	CJK UNIFIED IDEOGRAPH-5BB9	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5C40	局	CJK UNIFIED IDEOGRAPH-5C40	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5C4F	屏	CJK UNIFIED IDEOGRAPH-5C4F	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5CF0	峰	CJK UNIFIED IDEOGRAPH-5CF0	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5DF2	已	CJK UNIFIED IDEOGRAPH-5DF2	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5E38	常	CJK UNIFIED IDEOGRAPH-5E38	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5E73	平	CJK UNIFIED IDEOGRAPH-5E73	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5E76	并	CJK UNIFIED IDEOGRAPH-5E76	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5EA6	度	CJK UNIFIED IDEOGRAPH-5EA6	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5F00	开	CJK UNIFIED IDEOGRAPH-5F00	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5F0F	式	CJK UNIFIED IDEOGRAPH-5F0F	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5F39	弹	CJK UNIFIED IDEOGRAPH-5F39	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5F55	录	CJK UNIFIED IDEOGRAPH-5F55	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5F62	形	CJK UNIFIED IDEOGRAPH-5F62	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+5F85	待	CJK UNIFIED IDEOGRAPH-5F85	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+603B	总	CJK UNIFIED IDEOGRAPH-603B	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+606F	息	CJK UNIFIED IDEOGRAPH-606F	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6210	成	CJK UNIFIED IDEOGRAPH-6210	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+624B	手	CJK UNIFIED IDEOGRAPH-624B	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6253	打	CJK UNIFIED IDEOGRAPH-6253	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+63A5	接	CJK UNIFIED IDEOGRAPH-63A5	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+63A7	控	CJK UNIFIED IDEOGRAPH-63A7	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+63D0	提	CJK UNIFIED IDEOGRAPH-63D0	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6539	改	CJK UNIFIED IDEOGRAPH-6539	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6587	文	CJK UNIFIED IDEOGRAPH-6587	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+65B0	新	CJK UNIFIED IDEOGRAPH-65B0	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+65B9	方	CJK UNIFIED IDEOGRAPH-65B9	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+65E0	无	CJK UNIFIED IDEOGRAPH-65E0	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+65E5	日	CJK UNIFIED IDEOGRAPH-65E5	24	17	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+65F6	时	CJK UNIFIED IDEOGRAPH-65F6	24	21	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+662F	是	CJK UNIFIED IDEOGRAPH-662F	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+663E	显	CJK UNIFIED IDEOGRAPH-663E	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+66F4	更	CJK UNIFIED IDEOGRAPH-66F4	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6700	最	CJK UNIFIED IDEOGRAPH-6700	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6709	有	CJK UNIFIED IDEOGRAPH-6709	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+672C	本	CJK UNIFIED IDEOGRAPH-672C	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6821	校	CJK UNIFIED IDEOGRAPH-6821	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6A21	模	CJK UNIFIED IDEOGRAPH-6A21	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6B63	正	CJK UNIFIED IDEOGRAPH-6B63	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6CA1	没	CJK UNIFIED IDEOGRAPH-6CA1	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6CE2	波	CJK UNIFIED IDEOGRAPH-6CE2	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6D41	流	CJK UNIFIED IDEOGRAPH-6D41	24	24	PRESENT
